epoch,step,train_loss,val_loss
0,49,0.045366520329798224,
0,99,0.020007083897107848,
0,149,0.01796221640941893,
0,199,0.01892311833148523,
0,249,0.012657973434900112,
0,299,0.01228133760589468,
0,349,0.006707010095269303,
0,399,0.010171223810540912,
0,449,0.010448328125091706,
0,499,0.009847590292840842,
0,549,0.007732355411624946,
0,569,,0.7485517056630813
1,599,0.00578220012146687,
1,649,0.0052697715124743,
1,699,0.005210414535927675,
1,749,0.003727485073802724,
1,799,0.006820387931859736,
1,849,0.005608567670648929,
1,899,0.005340960326605596,
1,949,0.004822284078521436,
1,999,0.006840411351963795,
1,1049,0.003858266640773724,
1,1099,0.00530685140406334,
1,1139,,0.6250232285681935
2,1149,0.006226115254312037,
2,1199,0.004700821773797088,
2,1249,0.0059782032197942155,
2,1299,0.004928927238864287,
2,1349,0.00376219592599925,
2,1399,0.004429880806775662,
2,1449,0.004356198310473987,
2,1499,0.004419117464603867,
2,1549,0.004364227022972005,
2,1599,0.003303338995966368,
2,1649,0.005868921677211642,
2,1699,0.003368045294417792,
2,1709,,0.5369026134160206
3,1749,0.006789771729695825,
3,1799,0.0053831855217755424,
3,1849,0.0055491376621509495,
3,1899,0.005681843079586202,
3,1949,0.0058965500569658985,
3,1999,0.004223881614709751,
3,2049,0.00471127752048312,
3,2099,0.011837812691512533,
3,2149,0.0048881704061947435,
3,2199,0.005840607039742626,
3,2249,0.004749204821387898,
3,2279,,0.481996044210675
4,2299,0.004961318605431981,
4,2349,0.010631263278787405,
4,2399,0.005605665905795132,
4,2449,0.010242127558383392,
4,2499,0.00374043082500748,
4,2549,0.0033982768423124563,
4,2599,0.0060160296156465225,
4,2649,0.005524197119823393,
4,2699,0.005983219485250079,
4,2749,0.0031711109083824756,
4,2799,0.0032242132164047796,
4,2849,0.002550142481740441,
4,2849,,0.4532562982038335
5,2899,0.0035292058346125276,
5,2949,0.006325294619933362,
5,2999,0.005461311782785889,
5,3049,0.0043461418333202205,
5,3099,0.0037114671433946646,
5,3149,0.002860973588274833,
5,3199,0.0038994595580037934,
5,3249,0.004522503990653076,
5,3299,0.0052608351526993715,
5,3349,0.004610900999740815,
5,3399,0.004424007063462945,
5,3419,,0.44243852272009965
6,3449,0.0041886330520691,
6,3499,0.004536376940626848,
6,3549,0.004267444111552423,
6,3599,0.0037014637254013235,
6,3649,0.0039658474144149535,
6,3699,0.0036462303805360288,
6,3749,0.004011771988707948,
6,3799,0.004857777556282984,
6,3849,0.002278479885671784,
6,3899,0.004585484672699389,
6,3949,0.0042137754352679045,
6,3989,,0.44280920766647497
7,3999,0.0051918995668960854,
7,4049,0.004729201974083888,
7,4099,0.0045100694969424935,
7,4149,0.0025194313165488595,
7,4199,0.004920653776637071,
7,4249,0.003161115878671928,
7,4299,0.005433460849677168,
7,4349,0.003973371129049694,
7,4399,0.004808105358818842,
7,4449,0.001879725356126869,
7,4499,0.00396682070107723,
7,4549,0.004517668958711968,
7,4559,,0.4402126244876743
8,4599,0.0024647824036660797,
8,4649,0.006373941069244147,
8,4699,0.004905043253629672,
8,4749,0.005407592505307491,
8,4799,0.006226744772063955,
8,4849,0.005087958475102208,
8,4899,0.003511228481310595,
8,4949,0.0038775493001150657,
8,4999,0.003120503415607999,
8,5049,0.0038933155725271672,
8,5099,0.007093009622062094,
8,5129,,0.43543738908564855
9,5149,0.0025833965452404647,
9,5199,0.005806659116338473,
9,5249,0.0049295359276872,
9,5299,0.003193406372201933,
9,5349,0.002390809878286821,
9,5399,0.004164467253265415,
9,5449,0.0037170426885212403,
9,5499,0.0047805076074432604,
9,5549,0.008100826020056467,
9,5599,0.0037848003416103356,
9,5649,0.003605575162731493,
9,5699,0.002610313893365426,
9,5699,,0.43435558535156227
10,5749,0.006715100097392084,
10,5799,0.0034433878293075315,
10,5849,0.0033431573185799335,
10,5899,0.004099717575665672,
10,5949,0.0065894199794302504,
10,5999,0.004923395606881534,
10,6049,0.004649775532442256,
10,6099,0.002302746002253404,
10,6149,0.004742701095403972,
10,6199,0.0037450262543091833,
10,6249,0.0024275869094937366,
10,6269,,0.4422488242502288
11,6299,0.004375711396508977,
11,6349,0.0020551845636099216,
11,6399,0.004752542011205543,
11,6449,0.0027627275578441376,
11,6499,0.0021615531598339326,
11,6549,0.004567289058925791,
11,6599,0.00372503527875692,
11,6649,0.00308901058492897,
11,6699,0.004300469966865316,
11,6749,0.005483474439795435,
11,6799,0.005309232522571932,
11,6839,,0.4458833596952259
12,6849,0.005340549517773054,
12,6899,0.006116898216201804,
12,6949,0.0034691275416860574,
12,6999,0.007814745404294752,
12,7049,0.0033845383824594993,
12,7099,0.00403923111723369,
12,7149,0.004071940279459149,
12,7199,0.002966958260242434,
12,7249,0.003228388836213664,
12,7299,0.002756394383594955,
12,7349,0.004338376164986404,
12,7399,0.0018196636564241533,
12,7409,,0.45520325383336796
