epoch,step,train_loss,val_loss
0,49,0.010173544617875733,
0,99,0.005336399566472969,
0,149,0.012015530226338255,
0,199,0.004276185721194807,
0,249,0.009249010585712198,
0,299,0.006569927873558215,
0,349,0.00481930336191313,
0,399,0.005114110082750359,
0,449,0.009648842156005573,
0,499,0.008228424595679327,
0,549,0.007126753018486561,
0,569,,0.17793618804840272
1,599,0.012452346244695784,
1,649,0.005829709183676023,
1,699,0.006493302129815921,
1,749,0.004825956661422742,
1,799,0.002470374338209257,
1,849,0.003371017303793194,
1,899,0.008481348705712731,
1,949,0.006384340939879112,
1,999,0.00349401083103096,
1,1049,0.008916631074089484,
1,1099,0.003994472188097871,
1,1139,,0.19174917157792598
2,1149,0.006070762113566641,
2,1199,0.004866856609189164,
2,1249,0.005030938708788663,
2,1299,0.0055703838846139315,
2,1349,0.0029383573083929296,
2,1399,0.009519611170021775,
2,1449,0.0038884040984241883,
2,1499,0.004482116269424358,
2,1549,0.005011823337499874,
2,1599,0.006476686425394524,
2,1649,0.003809407233056406,
2,1699,0.005707327320440275,
2,1709,,0.18968796353930978
3,1749,0.003557471997291918,
3,1799,0.002941542582657482,
3,1849,0.0028515977467501816,
3,1899,0.0020046890159943695,
3,1949,0.002680467304206044,
3,1999,0.0024718357237098693,
3,2049,0.003378460119518137,
3,2099,0.003432214854799698,
3,2149,0.0025657081383559013,
3,2199,0.003262244533201981,
3,2249,0.003482331594870614,
3,2279,,0.17209130493277472
4,2299,0.0018304277311128553,
4,2349,0.005001196945392987,
4,2399,0.0022512339671858224,
4,2449,0.0036240694922767564,
4,2499,0.00286871185146016,
4,2549,0.008443689565573982,
4,2599,0.0024142477959441405,
4,2649,0.002859321122574023,
4,2699,0.004200944685796165,
4,2749,0.004645164915357876,
4,2799,0.00401405429507388,
4,2849,0.0020074384560588993,
4,2849,,0.2650197883975272
5,2899,0.007416992721168886,
5,2949,0.0031817577235251824,
5,2999,0.005384056892995593,
5,3049,0.004380372767159523,
5,3099,0.0048100607774771665,
5,3149,0.002602709669400358,
5,3199,0.007745802378137359,
5,3249,0.003506675241127576,
5,3299,0.00433171707986771,
5,3349,0.0037483260484899986,
5,3399,0.002962371336737585,
5,3419,,0.22978397111731794
6,3449,0.00341699657255906,
6,3499,0.001671729055273297,
6,3549,0.0039374450962689975,
6,3599,0.004403712740283201,
6,3649,0.0024859526434358875,
6,3699,0.002959860804676311,
6,3749,0.0030799108771144977,
6,3799,0.0027502154670686362,
6,3849,0.002785611515801105,
6,3899,0.0024924835010276323,
6,3949,0.003122477949460986,
6,3989,,0.2258127216784072
7,3999,0.003240847510644932,
7,4049,0.0035505531984351053,
7,4099,0.00732772334954954,
7,4149,0.0029925074651294876,
7,4199,0.002893207017801732,
7,4249,0.010517273463767922,
7,4299,0.0017355627832641002,
7,4349,0.004039279125358449,
7,4399,0.0024333270564843574,
7,4449,0.0027622165736310472,
7,4499,0.0042848575294453396,
7,4549,0.003564280525454014,
7,4559,,0.23869876016463762
8,4599,0.004348520961038842,
8,4649,0.007065925750015199,
8,4699,0.006784031596680476,
8,4749,0.0061518643080854165,
8,4799,0.0036313306667992546,
8,4849,0.00247803226225787,
8,4899,0.0024634882677475995,
8,4949,0.00232567096094167,
8,4999,0.002936852059884519,
8,5049,0.002943678792185459,
8,5099,0.007685134195705943,
8,5129,,0.2230076260861101
9,5149,0.006224899004841453,
9,5199,0.0030596229241642414,
9,5249,0.0019343555958175388,
9,5299,0.0018912047686452823,
9,5349,0.00250779701291349,
9,5399,0.0030809746235428486,
9,5449,0.0018859517970896307,
9,5499,0.0018759206627615194,
9,5549,0.0019517639694529838,
9,5599,0.005091541281168972,
9,5649,0.004151537688491073,
9,5699,0.0017539178265818796,
9,5699,,0.27295687583926415
10,5749,0.0018223944952757058,
10,5799,0.0034507909676140297,
10,5849,0.0013478434923951445,
10,5899,0.00788156794484528,
10,5949,0.005010726795137791,
10,5999,0.002729717133765393,
10,6049,0.004171197651046293,
10,6099,0.0031170860988310803,
10,6149,0.005718206461058803,
10,6199,0.004531044426566817,
10,6249,0.005594614720215206,
10,6269,,0.26661179212822633
11,6299,0.003071981776053635,
11,6349,0.0034419678251664614,
11,6399,0.0029957150826567993,
11,6449,0.004229338916005317,
11,6499,0.0034378058930831412,
11,6549,0.003350707142749953,
11,6599,0.0023364691709882725,
11,6649,0.0034020482717269486,
11,6699,0.00294459869542146,
11,6749,0.002971172507694608,
11,6799,0.0029825708457513296,
11,6839,,0.26633109638630276
12,6849,0.005882689571075778,
12,6899,0.0022277640763822652,
12,6949,0.002598052937194352,
12,6999,0.004388753174365762,
12,7049,0.0029497474629997618,
12,7099,0.0025138586423875163,
12,7149,0.003814883677151317,
12,7199,0.003771026031006202,
12,7249,0.004918989851659518,
12,7299,0.004038553395896626,
12,7349,0.0029829366074840824,
12,7399,0.003213978077310852,
12,7409,,0.28201928997647296
13,7449,0.00511452747299294,
13,7499,0.0021153498414255745,
13,7549,0.007039399984935108,
13,7599,0.003071442523355405,
13,7649,0.002654704114007659,
13,7699,0.0034266355774015007,
13,7749,0.0015076462911863492,
13,7799,0.0024822490957816987,
13,7849,0.005005819422775623,
13,7899,0.0027743273358079956,
13,7949,0.0027229595123779895,
13,7979,,0.24277223684278448
